Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
NC(N)Cc1ccccc1,-4.210711186962108,-4.210711186962108,4.210711186962108,200
NS(=O)(=O)c1ccc(C(=O)[O-])cc1[SH](=O)=O,-4.794788958003296,-4.794788958003296,4.794788958003296,200
NCc1ccc(C(N)=O)cc1,-5.146888539507715,-5.146888539507715,5.146888539507715,200
NCCc1ccc(N)cc1,-4.613524000526116,-4.613524000526116,4.613524000526116,200
Cc1ccc(CCN)cc1,-3.534947113940635,-3.534947113940635,3.534947113940635,200
Cc1ccc(CCN)cc1,-3.5364483264449684,-3.5364483264449684,3.5364483264449684,200
NCCc1ccc([SH](=O)=O)cc1,-3.8336106735173545,-3.8336106735173545,3.8336106735173545,200
Cc1ccc(CCN)cc1,-3.498579953311308,-3.498579953311308,3.498579953311308,200
Cc1ccc(CCN)cc1,-3.9277011713966674,-3.9277011713966674,3.9277011713966674,200
NC(N)Cc1ccccc1,-4.477908502618555,-4.477908502618555,4.477908502618555,200
Cc1ccc(CCN)cc1,-3.955775829520189,-3.955775829520189,3.955775829520189,200
Cc1cccc(CCN)c1,-3.664229338740952,-3.664229338740952,3.664229338740952,200
NCc1ccc(C[SH](=O)=O)cc1,-3.3666163906168545,-3.3666163906168545,3.3666163906168545,200
NNc1cccc(S(N)(=O)=O)c1,-5.891546719667098,-5.891546719667098,5.891546719667098,200
NC(N)Cc1ccccc1,-4.366234218974177,-4.366234218974177,4.366234218974177,200
Cc1ccc(CCN)cc1,-3.636980010022048,-3.636980010022048,3.636980010022048,200
Cc1ccc(CCN)cc1,-3.9590411727254553,-3.9590411727254553,3.9590411727254553,200
O=[SH](=O)Cc1cccc(C[SH](=O)=O)c1,-5.413232148437628,-5.413232148437628,5.413232148437628,200
NCc1ccc(C[SH](=O)=O)cc1,-4.603858172162478,-4.603858172162478,4.603858172162478,200
O=[SH](=O)Cc1ccccc1C[SH](=O)=O,-5.910700486856061,-5.910700486856061,5.910700486856061,200
Cc1ccc(CCN)cc1,-3.546770163810085,-3.546770163810085,3.546770163810085,200
NCC(N)c1ccccc1,-4.258122941796183,-4.258122941796183,4.258122941796183,200
Cc1cccc(CCN)c1,-4.392520747503392,-4.392520747503392,4.392520747503392,200
NC=Nc1ccc(N)cc1[SH](=O)=O,-6.225247734571368,-6.225247734571368,6.225247734571368,200
O=[SH](=O)C(c1cccc(C2CCCC2O)c1)[SH](=O)=O,-7.132138561360131,-7.132138561360131,7.132138561360131,200
O=[SH](=O)Cc1ccc(C[SH](=O)=O)cc1,-3.934074414894124,-3.934074414894124,3.934074414894124,200
Cc1cccc(CCN)c1,-4.167055663684079,-4.167055663684079,4.167055663684079,200
Nc1ccc(C(N)[SH](=O)=O)cc1,-5.394519422875158,-5.394519422875158,5.394519422875158,200
NCc1cccc(C[SH](=O)=O)c1,-4.920757320676856,-4.920757320676856,4.920757320676856,200
NC(N)Cc1ccccc1,-4.253368462682248,-4.253368462682248,4.253368462682248,200
NCc1ccc(CN)cc1,-4.616088974384422,-4.616088974384422,4.616088974384422,200
NCc1ccc(S(N)(=O)=O)cc1,-3.394908415139393,-3.394908415139393,3.394908415139393,200
Cc1ccc(CCN)cc1,-4.04838783025198,-4.04838783025198,4.04838783025198,200
NCc1cccc(C[SH](=O)=O)c1,-3.5209614588329545,-3.5209614588329545,3.5209614588329545,200
NCc1cccc(C[SH](=O)=O)c1,-4.734836108417282,-4.734836108417282,4.734836108417282,200
Cc1ccc(CCN)cc1,-3.9318847483280703,-3.9318847483280703,3.9318847483280703,200
NCc1cccc(CN)c1,-4.827162542288267,-4.827162542288267,4.827162542288267,200
NCc1cccc(CN)c1,-5.266801105506481,-5.266801105506481,5.266801105506481,200
