Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C#Cc1ccc(-c2nnco2)cc1S[NH+]1CCc2ccccc2C1,-0.0,0.0,0,0
C=CCOc1cccc(NC(C=O)C(C)[NH2+]C2CCC(C3COc4ccccc4O3)C2)c1,-0.0,0.0,0,0
CS(=O)(=O)NC(=S)c1ccc(C=NCc2ccccn2)cc1,-0.0,0.0,0,0
C=CCOc1ccc(C2Nc3ccccc3C3C=CCC32)cc1C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,-0.0,0.0,0,0
COCCC(c1ccccc1)c1ccc(C=O)cc1S,-0.0,0.0,0,0
CS(=O)(=O)c1cc(-c2ccc(N3CCCCC3)c(C3CCS(=O)(=O)C3)c2)ccc1[N+](=O)[O-],-0.0,0.0,0,0
C=CCOc1ccc(C(=O)C(C)Oc2ccc(N=C)c(Cl)c2)cc1,-0.0,0.0,0,0
O=C(CSc1ccc(C2CCC(=O)N2)cc1)NC1CCN(Cc2ccccc2)CC1,-0.0,0.0,0,0
O=C(C(=O)c1ccccc1C(F)OC1CCCC1O)c1nccs1,-0.0,0.0,0,0
Cc1ccc(-c2ccc(-c3ccccc3N)cc2Cl)c(C2CCCC2)c1,-0.0,0.0,0,0
CC(C)CC(=O)c1ccc(Cc2ccccn2)cc1NC(=O)C=O,-0.0,0.0,0,0
c1ccc(C2CCC(C34CC5CC(CC(C5)C3)C4)C2)c(-c2cnc(-c3nnco3)nc2)c1,-0.0,0.0,0,0
c1cc(-c2c[nH]c3cc(NCc4c[nH]c5ccccc45)ccc23)cc(C(NC2CCCO2)c2c[nH]c3ccccc23)c1,-0.0,0.0,0,0
CCC(N)c1ccc(C(C(C)C)S(=O)(=O)NCc2ccccc2[N+](=O)[O-])cc1,-0.0,0.0,0,0
C=CCO[NH+](c1ccc(C23CC4CC(CC(C4)C2)C3)c(-c2ccncc2)c1)C1CCCC1,-0.0,0.0,0,0
CN(CC=O)c1ccc(C2CS(=O)(=O)CC2C2CCC([NH2+]C(N)c3c[nH]c4ccccc34)C2)cc1,-0.0,0.0,0,0
CN(C)c1ccc(C(N)=O)cc1C1C=CC(C(=O)N2CCCC2)C1,-0.0,0.0,0,0
O=[N+]([O-])c1ccccc1-c1cc(-c2ncc(Cc3ccccc3)cn2)ccc1-c1ccc2c(c1)OCO2,-0.0,0.0,0,0
Cn1ncc2c1CC(c1ccc(NN)cc1-c1cc(-c3ccc([N+](=O)[O-])cc3)on1)CC2,-0.0,0.0,0,0
O=COC1CCOC1c1ccc(-c2cc(C(=O)C=O)cc3c2OCO3)cc1,-0.0,0.0,0,0
O=C(c1ccoc1)c1cc(C(F)(F)F)ccc1-c1ccoc1,-0.0,0.0,0,0
CCC(NC1=CC(C(=O)[O-])CC1)C(=O)C(NN)c1ccccc1,-0.0,0.0,0,0
O=C(c1cc(-c2cccc(OC34CC5CC(CC(C5)C3)C4)c2)ccc1N1CCCC1)C1C=CCC1,-0.0,0.0,0,0
OC1CCCN(c2cc(-c3ccc(C(F)(F)F)cc3Cl)ccc2-c2ccc3c(c2)OCO3)C1,-0.0,0.0,0,0
Nc1ccccc1CC(F)c1cc(Oc2ccccc2)ccc1Cc1ccccc1,-0.0,0.0,0,0
CS(=O)c1ccc(C2CCCC2O)cc1C1CCCC(c2cccc3cccnc23)C1,-0.0,0.0,0,0
O=C(c1ccccc1NCc1c[nH]c2ccccc12)C1C=CC(C2CC(Nc3ccccc3)CC2O)C1,-0.0,0.0,0,0
O=[N+]([O-])c1ccc(C2CCN(c3ccccc3NCc3c[nH]c4ccccc34)CC2C2CC2)cc1,-0.0,0.0,0,0
NC(=O)CSc1cc(-c2cc(C3Nc4ccccc4C4C=CCC43)ccc2Cc2ccccc2)cc2c1OCO2,-0.0,0.0,0,0
CCOC(=O)c1ccc(NCc2c[nH]c3ccccc23)cc1C(C)(C)OC=O,-0.0,0.0,0,0
O=S(=O)(c1ccc2c(c1)CC[NH2+]C2)c1ccc(-c2ccc3c(c2)CC[NH2+]C3)cc1N1CCOCC1,-0.0,0.0,0,0
COCCC(c1ccccc1)c1ccccc1C(C)C(N)N1CCCC1,-0.0,0.0,0,0
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
O=S(=O)(NCN=Cc1ccc(C2CCCCC2)cc1)C(F)(F)F,-6.701942340925939,-6.701942340925939,6.701942340925939,1
C=CCOc1cc(C=N)ccc1C(=O)CN(C)N=C,-5.5347850848370985,-5.5347850848370985,5.5347850848370985,1
CS(=O)C(C=O)c1cc(C(O)F)ccc1C12CC3CC(CC(C3)C1)C2,-8.232742397100322,-8.232742397100322,8.232742397100322,1
COCCc1ccc(C#N)c(-c2nc(NC(N)=O)cs2)c1,-7.3151691743193314,-7.3151691743193314,7.3151691743193314,1
O=S(=O)(c1ccccc1)c1cc(-c2ccc(N3CCCC3)c(-c3ccoc3)c2)co1,-9.331386623341814,-9.331386623341814,9.331386623341814,1
C=CCOc1ccc(OC(F)C2CCCC2)cc1C(=O)[O-],-6.283061420962565,-6.283061420962565,6.283061420962565,1
O=S(c1ccccc1-c1ccnc2ccccc12)C(C=S)c1ccccc1,-8.923073352024792,-8.923073352024792,8.923073352024792,1
Cc1cc2c(c(-c3ccc4c(c3)OC(c3ccccc3C(F)(F)F)CO4)c1)OCO2,-8.426721606500033,-8.426721606500033,8.426721606500033,1
C#Cc1cc(S(=O)(=O)NC2CCCCC2C)ccc1C1CCCCC1,-7.866609240113041,-7.866609240113041,7.866609240113041,1
NC(=O)C(=O)N(c1ccccc1-c1coc(C(=O)[O-])c1)[SH](=O)=O,-7.223499539629871,-7.223499539629871,7.223499539629871,1
O=CNCc1ccc(N(C2CCCCCC2)[SH](=O)=O)c([SH]=O)c1,-8.133420867140936,-8.133420867140936,8.133420867140936,1
CCC(NC(=S)c1ccnc2ccccc12)c1ccccc1C1CC1,-9.401969203757076,-9.401969203757076,9.401969203757076,1
CC1CCC(=O)N1C1Cc2c(cnn2C)C(NCC(=O)c2ccccc2)C1,-8.997901284306803,-8.997901284306803,8.997901284306803,1
CC(F)(c1cc(C2CCN([SH](=O)=O)CC2)ccc1NC(=O)CS)C1CCCO1,-8.083778471378185,-8.083778471378185,8.083778471378185,1
CC(C)Cc1ccccc1C1CCCC(C2CC(S(C)=O)Cc3c2cnn3C)C1C,-8.135092346610605,-8.135092346610605,8.135092346610605,1
CC(C)Nc1ccc(C(NC2CC2)C(C)C)cc1-c1ccc2c(c1)OCO2,-7.940721240835962,-7.940721240835962,7.940721240835962,1
CC(SC1CCCC1)C(=O)c1ccc(C2COc3ccccc3O2)cc1-c1ccccc1N,-9.067249912692954,-9.067249912692954,9.067249912692954,1
O=C(NC(S)S(=O)(=O)c1ccccc1)c1ccccc1S,-7.122099895566892,-7.122099895566892,7.122099895566892,1
O=C([O-])C1CS(=O)(=O)CC1c1ccccc1-c1cc([SH](=O)=O)ccc1[N+](=O)[O-],-7.743417396484954,-7.743417396484954,7.743417396484954,1
CC1C(NC(N)=O)CCCC1c1ccc(OC=O)cc1C(C)(C)N,-8.069857958255579,-8.069857958255579,8.069857958255579,1
O=CCNc1ccc(-c2ccoc2)cc1C(NC12CC3CC(CC(C3)C1)C2)c1c[nH]c2ccccc12,-8.762467490622486,-8.762467490622486,8.762467490622486,1
O=Cc1cccc(C(c2ccccc2)c2ccc3c(c2)C2C=CCC2C(Cc2ccccn2)N3)c1,-8.888022308602139,-8.888022308602139,8.888022308602139,1
O=S(=O)(c1ccc(S(=O)(=O)N2CCC(c3ccccc3)CC2)cc1)C(F)Oc1ccc2c(c1)OCO2,-7.674859116354922,-7.674859116354922,7.674859116354922,1
CC(=O)c1cc(NC(=S)c2ccccc2)ccc1-c1cccc(O)c1,-9.233854714435113,-9.233854714435113,9.233854714435113,1
C=CCOC(=O)C(=O)c1cc(C(=O)[O-])ccc1-c1ccoc1,-7.04906850951227,-7.04906850951227,7.04906850951227,1
c1ccc(Cc2ccc(C3CCCCCC3)c(NC3CC3)c2)nc1,-8.707575672709368,-8.707575672709368,8.707575672709368,1
O=S1(=O)CCC(c2ccc(-c3cccc(Cl)c3)c(C(F)CC3CCCNC3)c2)C1,-8.560170482595492,-8.560170482595492,8.560170482595492,1
CC(c1cccc(C2CCOC2N(C)CC(=O)C2CCCCC2)c1)C(N)C=O,-7.738541301985794,-7.738541301985794,7.738541301985794,1
N#Cc1ccc(C2CS(=O)(=O)CC2N2CCCC(O)C2)cc1-c1ccccc1Cl,-6.657384914147566,-6.657384914147566,6.657384914147566,1
C=CCOc1ccc(C2OCCC2NC(C=O)CC)cc1Cc1ccccn1,-9.118915361400168,-9.118915361400168,9.118915361400168,1
CC(CNC=S)c1cc(NC2CC2)ccc1-c1ccoc1,-8.120816886483997,-8.120816886483997,8.120816886483997,1
C1=CC2c3cc(-c4cc(Oc5ccno5)ccc4-c4ccon4)ccc3NCC2C1,-9.650511038993976,-9.650511038993976,9.650511038993976,1
O=C(C(=O)C1CCN([SH](=O)=O)CC1)c1cc(-c2ccccc2-c2nnco2)no1,-9.29866411277192,-9.29866411277192,9.29866411277192,1
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
N=CNNc1cc(C2CCCCCC2)ccc1SCC(N)=O,-7.017832221623974,-7.017832221623974,7.017832221623974,2
O=CCc1ccc(S(=O)(=O)NC(=O)c2cccc(-c3ccccc3[N+](=O)[O-])c2)cc1,-9.015399095925288,-9.015399095925288,9.015399095925288,2
CC(C)C(c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1-c1ccc2c(c1)OCO2)C1CCNCC1O,-9.160950628780274,-9.160950628780274,9.160950628780274,2
CC(F)N(C)CC(=O)c1ccc(SCC(N)=O)c(C(F)(F)F)c1,-8.036707203162553,-8.036707203162553,8.036707203162553,2
c1cc(-c2ccc(C3CCOC3C3CCC([NH2+]c4ccoc4)C3)cc2)on1,-8.867633601513893,-8.867633601513893,8.867633601513893,2
COCc1cnc(-c2ccc(Nc3ccccc3)cc2C2CC2)nc1,-7.57846692205251,-7.57846692205251,7.57846692205251,2
