Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C#Cc1ccc(-c2nnco2)cc1S[NH+]1CCc2ccccc2C1,-0.0,0.0,0,0
C=CCOc1cccc(NC(C=O)C(C)[NH2+]C2CCC(C3COc4ccccc4O3)C2)c1,-0.0,0.0,0,0
CS(=O)(=O)NC(=S)c1ccc(C=NCc2ccccn2)cc1,-0.0,0.0,0,0
C=CCOc1ccc(C2Nc3ccccc3C3C=CCC32)cc1C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,-0.0,0.0,0,0
COCCC(c1ccccc1)c1ccc(C=O)cc1S,-0.0,0.0,0,0
CS(=O)(=O)c1cc(-c2ccc(N3CCCCC3)c(C3CCS(=O)(=O)C3)c2)ccc1[N+](=O)[O-],-0.0,0.0,0,0
C=CCOc1ccc(C(=O)C(C)Oc2ccc(N=C)c(Cl)c2)cc1,-0.0,0.0,0,0
O=C(CSc1ccc(C2CCC(=O)N2)cc1)NC1CCN(Cc2ccccc2)CC1,-0.0,0.0,0,0
O=C(C(=O)c1ccccc1C(F)OC1CCCC1O)c1nccs1,-0.0,0.0,0,0
Cc1ccc(-c2ccc(-c3ccccc3N)cc2Cl)c(C2CCCC2)c1,-0.0,0.0,0,0
CC(C)CC(=O)c1ccc(Cc2ccccn2)cc1NC(=O)C=O,-0.0,0.0,0,0
c1ccc(C2CCC(C34CC5CC(CC(C5)C3)C4)C2)c(-c2cnc(-c3nnco3)nc2)c1,-0.0,0.0,0,0
c1cc(-c2c[nH]c3cc(NCc4c[nH]c5ccccc45)ccc23)cc(C(NC2CCCO2)c2c[nH]c3ccccc23)c1,-0.0,0.0,0,0
CCC(N)c1ccc(C(C(C)C)S(=O)(=O)NCc2ccccc2[N+](=O)[O-])cc1,-0.0,0.0,0,0
C=CCO[NH+](c1ccc(C23CC4CC(CC(C4)C2)C3)c(-c2ccncc2)c1)C1CCCC1,-0.0,0.0,0,0
CN(CC=O)c1ccc(C2CS(=O)(=O)CC2C2CCC([NH2+]C(N)c3c[nH]c4ccccc34)C2)cc1,-0.0,0.0,0,0
CN(C)c1ccc(C(N)=O)cc1C1C=CC(C(=O)N2CCCC2)C1,-0.0,0.0,0,0
O=[N+]([O-])c1ccccc1-c1cc(-c2ncc(Cc3ccccc3)cn2)ccc1-c1ccc2c(c1)OCO2,-0.0,0.0,0,0
Cn1ncc2c1CC(c1ccc(NN)cc1-c1cc(-c3ccc([N+](=O)[O-])cc3)on1)CC2,-0.0,0.0,0,0
O=COC1CCOC1c1ccc(-c2cc(C(=O)C=O)cc3c2OCO3)cc1,-0.0,0.0,0,0
O=C(c1ccoc1)c1cc(C(F)(F)F)ccc1-c1ccoc1,-0.0,0.0,0,0
CCC(NC1=CC(C(=O)[O-])CC1)C(=O)C(NN)c1ccccc1,-0.0,0.0,0,0
O=C(c1cc(-c2cccc(OC34CC5CC(CC(C5)C3)C4)c2)ccc1N1CCCC1)C1C=CCC1,-0.0,0.0,0,0
OC1CCCN(c2cc(-c3ccc(C(F)(F)F)cc3Cl)ccc2-c2ccc3c(c2)OCO3)C1,-0.0,0.0,0,0
Nc1ccccc1CC(F)c1cc(Oc2ccccc2)ccc1Cc1ccccc1,-0.0,0.0,0,0
CS(=O)c1ccc(C2CCCC2O)cc1C1CCCC(c2cccc3cccnc23)C1,-0.0,0.0,0,0
O=C(c1ccccc1NCc1c[nH]c2ccccc12)C1C=CC(C2CC(Nc3ccccc3)CC2O)C1,-0.0,0.0,0,0
O=[N+]([O-])c1ccc(C2CCN(c3ccccc3NCc3c[nH]c4ccccc34)CC2C2CC2)cc1,-0.0,0.0,0,0
NC(=O)CSc1cc(-c2cc(C3Nc4ccccc4C4C=CCC43)ccc2Cc2ccccc2)cc2c1OCO2,-0.0,0.0,0,0
CCOC(=O)c1ccc(NCc2c[nH]c3ccccc23)cc1C(C)(C)OC=O,-0.0,0.0,0,0
O=S(=O)(c1ccc2c(c1)CC[NH2+]C2)c1ccc(-c2ccc3c(c2)CC[NH2+]C3)cc1N1CCOCC1,-0.0,0.0,0,0
COCCC(c1ccccc1)c1ccccc1C(C)C(N)N1CCCC1,-0.0,0.0,0,0
c1cc(N2CCOCC2)c2nccc(-c3cc(C4CCCCC4)ccc3-c3cncnc3)c2c1,-0.0,0.0,0,0
C#CC1CS(=O)(=O)CC1C1CCC(c2cccc(C3=CC(C(=O)[O-])CC3)c2)C1,-0.0,0.0,0,0
C=CCOc1ccc(C=O)cc1C(=O)C(C)SS(=O)(=O)NC,-0.0,0.0,0,0
CC1CCCCC1c1nnc(-c2ccc(N)c(-c3ccc4c(c3)OCO4)c2)o1,-0.0,0.0,0,0
NNc1cc(-c2ccc(Cc3ccccn3)c(Cl)c2)ccc1NC(=O)CS,-0.0,0.0,0,0
CC(Oc1ccc(C#N)cc1O)C(=O)CN[SH](=O)=O,-0.0,0.0,0,0
COCc1ccc(C2CC(N3CCOCC3)Cc3c2cnn3C)cc1S(C)(=O)=O,-0.0,0.0,0,0
CC([NH2+]C1CCCC1)N1CC[NH+](c2cccc(Oc3cccc(OCF)c3)c2)CC1,-0.0,0.0,0,0
C=CCOc1cc(-c2ccc([SH](=O)=O)cc2)ccc1OC(F)[NH2+]C1CCCC1,-0.0,0.0,0,0
CS(=O)c1ccc(NNCNC(=O)NC2CC2)cc1,-0.0,0.0,0,0
CNCC(=O)C1C(c2ccccc2NC2CC2)CCC1C1CCCC1,-0.0,0.0,0,0
O=C([O-])C=COc1cccc(S(=O)(=O)c2ccccc2)c1,-0.0,0.0,0,0
CCC(C=O)Nc1cc(C2CCCC(Cc3ccccc3)C2)ccc1C12CC3CC(CC(C3)C1)C2,-0.0,0.0,0,0
CN(CC(=O)S)c1ccc(S(=O)(=O)c2ccccc2)c(Cc2ccccn2)c1,-0.0,0.0,0,0
C=NC1CCOC1c1ccc(NC(=S)[NH2+]C2CCCC2)cc1,-0.0,0.0,0,0
COCCc1ccc(NN)cc1[NH+]1CCc2cc(C3CCCCC3C)ccc2C1,-0.0,0.0,0,0
O=CCNc1ccc(Cl)cc1NC1CC1,-0.0,0.0,0,0
O=S(c1ccc(C2CCCC2)cc1C1CCCC1O)N1CCOCC1,-0.0,0.0,0,0
COCc1cc(-c2ccc(NC3CC3)c(NC(N)=O)c2)ccc1[N+](=O)[O-],-0.0,0.0,0,0
Cn1ncc2c1CCCC2c1ccc(C2OCCC2c2ccccc2S(C)(=O)=O)s1,-0.0,0.0,0,0
CC1C(c2ccc(-c3ccc4c(c3)OCO4)c(-c3ccc4c(c3)C3C=CCC3CN4)c2)CCCC1C12CC3CC(CC(C3)C1)C2,-0.0,0.0,0,0
CN(CC(=O)c1ccc(SCC(N)=O)cc1-c1cncnc1)[SH](=O)=O,-0.0,0.0,0,0
CC1CCNCC1C1CCCC1c1ccc(Cl)cc1,-0.0,0.0,0,0
COCNC(=O)CSNC(c1cccc(NC(C)C)c1)c1c[nH]c2ccccc12,-0.0,0.0,0,0
CC1CCCCC1c1cc(C=CC(=O)C=O)ccc1C#N,-0.0,0.0,0,0
C=CCOc1ccccc1Nc1ccc(C=O)c(C(N)CC)c1,-0.0,0.0,0,0
C=CCOc1ccc(-c2nccs2)cc1-c1nnc(S(C)(=O)=O)o1,-0.0,0.0,0,0
Cn1ncc2c1CC(S(=O)(=O)NCc1ccccc1C(=O)c1ncccn1)CC2,-0.0,0.0,0,0
O=CCc1cc(Nc2ccccc2)ccc1S(=O)c1ccc2c(c1)OCO2,-0.0,0.0,0,0
CC(C)C(NN)c1cccc(C(=O)C(=O)C23CC4CC(CC(C4)C2)C3)c1,-0.0,0.0,0,0
NC(c1c[nH]c2ccccc12)C1Nc2ccc(C(=O)C(F)Oc3ccccc3)cc2C2C=CCC21,-0.0,0.0,0,0
CC(C)(O)c1ccc(C(O)F)c(C2CCCCC2C2CCCCC2)c1,-0.0,0.0,0,0
