Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C#Cc1ccc(-c2nnco2)cc1S[NH+]1CCc2ccccc2C1,-7.995490294612549,-7.995490294612549,7.995490294612549,0
C=CCOc1cccc(NC(C=O)C(C)[NH2+]C2CCC(C3COc4ccccc4O3)C2)c1,-8.0767183926392,-8.0767183926392,8.0767183926392,0
CS(=O)(=O)NC(=S)c1ccc(C=NCc2ccccn2)cc1,-7.6460194746298065,-7.6460194746298065,7.6460194746298065,0
C=CCOc1ccc(C2Nc3ccccc3C3C=CCC32)cc1C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,-8.691370795081975,-8.691370795081975,8.691370795081975,0
COCCC(c1ccccc1)c1ccc(C=O)cc1S,-7.644491190415036,-7.644491190415036,7.644491190415036,0
CS(=O)(=O)c1cc(-c2ccc(N3CCCCC3)c(C3CCS(=O)(=O)C3)c2)ccc1[N+](=O)[O-],-8.003327018975561,-8.003327018975561,8.003327018975561,0
C=CCOc1ccc(C(=O)C(C)Oc2ccc(N=C)c(Cl)c2)cc1,-7.671337688385027,-7.671337688385027,7.671337688385027,0
O=C(CSc1ccc(C2CCC(=O)N2)cc1)NC1CCN(Cc2ccccc2)CC1,-8.379063764604059,-8.379063764604059,8.379063764604059,0
O=C(C(=O)c1ccccc1C(F)OC1CCCC1O)c1nccs1,-8.271730797567914,-8.271730797567914,8.271730797567914,0
Cc1ccc(-c2ccc(-c3ccccc3N)cc2Cl)c(C2CCCC2)c1,-8.6624367690947,-8.6624367690947,8.6624367690947,0
CC(C)CC(=O)c1ccc(Cc2ccccn2)cc1NC(=O)C=O,-8.245376442763101,-8.245376442763101,8.245376442763101,0
c1ccc(C2CCC(C34CC5CC(CC(C5)C3)C4)C2)c(-c2cnc(-c3nnco3)nc2)c1,-8.616147140816423,-8.616147140816423,8.616147140816423,0
c1cc(-c2c[nH]c3cc(NCc4c[nH]c5ccccc45)ccc23)cc(C(NC2CCCO2)c2c[nH]c3ccccc23)c1,-10.584537325309002,-10.584537325309002,10.584537325309002,0
CCC(N)c1ccc(C(C(C)C)S(=O)(=O)NCc2ccccc2[N+](=O)[O-])cc1,-8.365614533140006,-8.365614533140006,8.365614533140006,0
C=CCO[NH+](c1ccc(C23CC4CC(CC(C4)C2)C3)c(-c2ccncc2)c1)C1CCCC1,-8.86585934413176,-8.86585934413176,8.86585934413176,0
CN(CC=O)c1ccc(C2CS(=O)(=O)CC2C2CCC([NH2+]C(N)c3c[nH]c4ccccc34)C2)cc1,-8.683919330401533,-8.683919330401533,8.683919330401533,0
CN(C)c1ccc(C(N)=O)cc1C1C=CC(C(=O)N2CCCC2)C1,-8.914362096887773,-8.914362096887773,8.914362096887773,0
O=[N+]([O-])c1ccccc1-c1cc(-c2ncc(Cc3ccccc3)cn2)ccc1-c1ccc2c(c1)OCO2,-9.479443225241416,-9.479443225241416,9.479443225241416,0
Cn1ncc2c1CC(c1ccc(NN)cc1-c1cc(-c3ccc([N+](=O)[O-])cc3)on1)CC2,-9.476772313183114,-9.476772313183114,9.476772313183114,0
O=COC1CCOC1c1ccc(-c2cc(C(=O)C=O)cc3c2OCO3)cc1,-8.181915272022115,-8.181915272022115,8.181915272022115,0
O=C(c1ccoc1)c1cc(C(F)(F)F)ccc1-c1ccoc1,-7.911988575442253,-7.911988575442253,7.911988575442253,0
CCC(NC1=CC(C(=O)[O-])CC1)C(=O)C(NN)c1ccccc1,-7.039824577213292,-7.039824577213292,7.039824577213292,0
O=C(c1cc(-c2cccc(OC34CC5CC(CC(C5)C3)C4)c2)ccc1N1CCCC1)C1C=CCC1,-8.510182365944193,-8.510182365944193,8.510182365944193,0
OC1CCCN(c2cc(-c3ccc(C(F)(F)F)cc3Cl)ccc2-c2ccc3c(c2)OCO3)C1,-8.680007249780328,-8.680007249780328,8.680007249780328,0
Nc1ccccc1CC(F)c1cc(Oc2ccccc2)ccc1Cc1ccccc1,-8.961067961977701,-8.961067961977701,8.961067961977701,0
CS(=O)c1ccc(C2CCCC2O)cc1C1CCCC(c2cccc3cccnc23)C1,-9.830535321906282,-9.830535321906282,9.830535321906282,0
O=C(c1ccccc1NCc1c[nH]c2ccccc12)C1C=CC(C2CC(Nc3ccccc3)CC2O)C1,-10.102560981826182,-10.102560981826182,10.102560981826182,0
O=[N+]([O-])c1ccc(C2CCN(c3ccccc3NCc3c[nH]c4ccccc34)CC2C2CC2)cc1,-9.243850815384771,-9.243850815384771,9.243850815384771,0
NC(=O)CSc1cc(-c2cc(C3Nc4ccccc4C4C=CCC43)ccc2Cc2ccccc2)cc2c1OCO2,-9.03816909283072,-9.03816909283072,9.03816909283072,0
CCOC(=O)c1ccc(NCc2c[nH]c3ccccc23)cc1C(C)(C)OC=O,-9.188911196749697,-9.188911196749697,9.188911196749697,0
O=S(=O)(c1ccc2c(c1)CC[NH2+]C2)c1ccc(-c2ccc3c(c2)CC[NH2+]C3)cc1N1CCOCC1,-7.943004821356871,-7.943004821356871,7.943004821356871,0
COCCC(c1ccccc1)c1ccccc1C(C)C(N)N1CCCC1,-7.778734481775353,-7.778734481775353,7.778734481775353,0
