Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C#Cc1ccc(-c2nnco2)cc1S[NH+]1CCc2ccccc2C1,-7.995493275161402,-7.995493275161402,7.995493275161402,0
C=CCOc1cccc(NC(C=O)C(C)[NH2+]C2CCC(C3COc4ccccc4O3)C2)c1,-8.07667352030223,-8.07667352030223,8.07667352030223,0
CS(=O)(=O)NC(=S)c1ccc(C=NCc2ccccn2)cc1,-7.6460577318977245,-7.6460577318977245,7.6460577318977245,0
C=CCOc1ccc(C2Nc3ccccc3C3C=CCC32)cc1C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,-8.691372745905534,-8.691372745905534,8.691372745905534,0
COCCC(c1ccccc1)c1ccc(C=O)cc1S,-7.644499274670871,-7.644499274670871,7.644499274670871,0
CS(=O)(=O)c1cc(-c2ccc(N3CCCCC3)c(C3CCS(=O)(=O)C3)c2)ccc1[N+](=O)[O-],-8.003306739124785,-8.003306739124785,8.003306739124785,0
C=CCOc1ccc(C(=O)C(C)Oc2ccc(N=C)c(Cl)c2)cc1,-7.671353171782944,-7.671353171782944,7.671353171782944,0
O=C(CSc1ccc(C2CCC(=O)N2)cc1)NC1CCN(Cc2ccccc2)CC1,-8.379091261332313,-8.379091261332313,8.379091261332313,0
O=C(C(=O)c1ccccc1C(F)OC1CCCC1O)c1nccs1,-8.271745502992905,-8.271745502992905,8.271745502992905,0
Cc1ccc(-c2ccc(-c3ccccc3N)cc2Cl)c(C2CCCC2)c1,-8.665805215115086,-8.665805215115086,8.665805215115086,0
CC(C)CC(=O)c1ccc(Cc2ccccn2)cc1NC(=O)C=O,-8.245349141793028,-8.245349141793028,8.245349141793028,0
c1ccc(C2CCC(C34CC5CC(CC(C5)C3)C4)C2)c(-c2cnc(-c3nnco3)nc2)c1,-8.616160403351484,-8.616160403351484,8.616160403351484,0
c1cc(-c2c[nH]c3cc(NCc4c[nH]c5ccccc45)ccc23)cc(C(NC2CCCO2)c2c[nH]c3ccccc23)c1,-10.58683634307084,-10.58683634307084,10.58683634307084,0
CCC(N)c1ccc(C(C(C)C)S(=O)(=O)NCc2ccccc2[N+](=O)[O-])cc1,-8.360514651281564,-8.360514651281564,8.360514651281564,0
C=CCO[NH+](c1ccc(C23CC4CC(CC(C4)C2)C3)c(-c2ccncc2)c1)C1CCCC1,-8.86594837851493,-8.86594837851493,8.86594837851493,0
CN(CC=O)c1ccc(C2CS(=O)(=O)CC2C2CCC([NH2+]C(N)c3c[nH]c4ccccc34)C2)cc1,-8.683978634237361,-8.683978634237361,8.683978634237361,0
CN(C)c1ccc(C(N)=O)cc1C1C=CC(C(=O)N2CCCC2)C1,-8.914395641146497,-8.914395641146497,8.914395641146497,0
O=[N+]([O-])c1ccccc1-c1cc(-c2ncc(Cc3ccccc3)cn2)ccc1-c1ccc2c(c1)OCO2,-9.479457459114908,-9.479457459114908,9.479457459114908,0
Cn1ncc2c1CC(c1ccc(NN)cc1-c1cc(-c3ccc([N+](=O)[O-])cc3)on1)CC2,-9.476769602126016,-9.476769602126016,9.476769602126016,0
O=COC1CCOC1c1ccc(-c2cc(C(=O)C=O)cc3c2OCO3)cc1,-8.181663911943417,-8.181663911943417,8.181663911943417,0
O=C(c1ccoc1)c1cc(C(F)(F)F)ccc1-c1ccoc1,-7.911967988719705,-7.911967988719705,7.911967988719705,0
CCC(NC1=CC(C(=O)[O-])CC1)C(=O)C(NN)c1ccccc1,-7.039517949150994,-7.039517949150994,7.039517949150994,0
O=C(c1cc(-c2cccc(OC34CC5CC(CC(C5)C3)C4)c2)ccc1N1CCCC1)C1C=CCC1,-8.510347725029874,-8.510347725029874,8.510347725029874,0
OC1CCCN(c2cc(-c3ccc(C(F)(F)F)cc3Cl)ccc2-c2ccc3c(c2)OCO3)C1,-8.680002795235293,-8.680002795235293,8.680002795235293,0
Nc1ccccc1CC(F)c1cc(Oc2ccccc2)ccc1Cc1ccccc1,-8.961081307813084,-8.961081307813084,8.961081307813084,0
CS(=O)c1ccc(C2CCCC2O)cc1C1CCCC(c2cccc3cccnc23)C1,-9.830543671990728,-9.830543671990728,9.830543671990728,0
O=C(c1ccccc1NCc1c[nH]c2ccccc12)C1C=CC(C2CC(Nc3ccccc3)CC2O)C1,-10.10257309269116,-10.10257309269116,10.10257309269116,0
O=[N+]([O-])c1ccc(C2CCN(c3ccccc3NCc3c[nH]c4ccccc34)CC2C2CC2)cc1,-9.243923235712314,-9.243923235712314,9.243923235712314,0
NC(=O)CSc1cc(-c2cc(C3Nc4ccccc4C4C=CCC43)ccc2Cc2ccccc2)cc2c1OCO2,-9.040668588413611,-9.040668588413611,9.040668588413611,0
CCOC(=O)c1ccc(NCc2c[nH]c3ccccc23)cc1C(C)(C)OC=O,-9.188971360035543,-9.188971360035543,9.188971360035543,0
O=S(=O)(c1ccc2c(c1)CC[NH2+]C2)c1ccc(-c2ccc3c(c2)CC[NH2+]C3)cc1N1CCOCC1,-7.943018227186944,-7.943018227186944,7.943018227186944,0
COCCC(c1ccccc1)c1ccccc1C(C)C(N)N1CCCC1,-7.778718028008178,-7.778718028008178,7.778718028008178,0
